 #      PC            ROC          NC         R(KM)       M/MSOL       A(E58)     MPROP/MSOL     I(E45)      y(R)       k2 (Love)       Lambda
  0.367282E+36 0.139225E+16 0.708984      11.5613      1.84691     0.252492      2.30979      1.94812      1.05855     0.363932E-01  33.1943    
  0.371535E+36 0.139702E+16 0.710854      11.5500      1.85172     0.253286      2.31814      1.95319      1.06464     0.360198E-01  32.2705    
  0.375837E+36 0.140180E+16 0.712728      11.5387      1.85652     0.254079      2.32651      1.95830      1.07072     0.356503E-01  31.3747    
  0.380189E+36 0.140659E+16 0.714608      11.5274      1.86132     0.254873      2.33489      1.96343      1.07679     0.352848E-01  30.5059    
  0.384592E+36 0.141140E+16 0.716493      11.5162      1.86611     0.255667      2.34327      1.96858      1.08286     0.349232E-01  29.6633    
  0.389045E+36 0.141623E+16 0.718382      11.5051      1.87089     0.256461      2.35166      1.97375      1.08892     0.345654E-01  28.8461    
  0.393550E+36 0.142130E+16 0.720344      11.4940      1.87566     0.257255      2.36006      1.97894      1.09497     0.342115E-01  28.0535    
  0.398107E+36 0.142648E+16 0.722337      11.4829      1.88042     0.258049      2.36846      1.98414      1.10101     0.338615E-01  27.2852    
  0.402717E+36 0.143168E+16 0.724336      11.4719      1.88517     0.258841      2.37686      1.98935      1.10705     0.335153E-01  26.5404    
  0.407380E+36 0.143689E+16 0.726340      11.4610      1.88990     0.259633      2.38526      1.99458      1.11308     0.331730E-01  25.8182    
  0.412098E+36 0.144213E+16 0.728350      11.4501      1.89463     0.260423      2.39365      1.99980      1.11911     0.328345E-01  25.1180    
  0.416869E+36 0.144738E+16 0.730366      11.4392      1.89933     0.261213      2.40205      2.00504      1.12513     0.324997E-01  24.4390    
  0.421696E+36 0.145265E+16 0.732387      11.4284      1.90403     0.262001      2.41043      2.01027      1.13115     0.321686E-01  23.7805    
  0.426580E+36 0.145796E+16 0.734418      11.4176      1.90870     0.262788      2.41882      2.01551      1.13716     0.318411E-01  23.1420    
  0.431519E+36 0.146359E+16 0.736542      11.4068      1.91336     0.263573      2.42719      2.02074      1.14317     0.315173E-01  22.5229    
  0.436516E+36 0.146924E+16 0.738672      11.3961      1.91800     0.264356      2.43556      2.02597      1.14918     0.311972E-01  21.9226    
  0.441570E+36 0.147492E+16 0.740808      11.3854      1.92262     0.265137      2.44391      2.03119      1.15518     0.308808E-01  21.3407    
  0.446684E+36 0.148061E+16 0.742950      11.3748      1.92722     0.265916      2.45225      2.03640      1.16118     0.305680E-01  20.7764    
  0.451856E+36 0.148633E+16 0.745098      11.3642      1.93179     0.266693      2.46057      2.04160      1.16717     0.302587E-01  20.2292    
  0.457088E+36 0.149207E+16 0.747253      11.3536      1.93635     0.267467      2.46888      2.04679      1.17317     0.299530E-01  19.6986    
  0.462381E+36 0.149783E+16 0.749414      11.3431      1.94088     0.268238      2.47717      2.05196      1.17916     0.296507E-01  19.1839    
  0.467735E+36 0.150385E+16 0.751645      11.3326      1.94539     0.269007      2.48545      2.05712      1.18515     0.293518E-01  18.6847    
  0.473151E+36 0.150998E+16 0.753908      11.3221      1.94987     0.269773      2.49371      2.06225      1.19114     0.290565E-01  18.2007    
  0.478630E+36 0.151614E+16 0.756179      11.3117      1.95432     0.270535      2.50194      2.06736      1.19713     0.287646E-01  17.7313    
  0.484172E+36 0.152232E+16 0.758455      11.3012      1.95875     0.271294      2.51015      2.07244      1.20312     0.284761E-01  17.2761    
  0.489779E+36 0.152853E+16 0.760739      11.2908      1.96315     0.272050      2.51834      2.07750      1.20911     0.281910E-01  16.8346    
  0.495450E+36 0.153476E+16 0.763030      11.2805      1.96753     0.272802      2.52650      2.08253      1.21509     0.279091E-01  16.4064    
  0.501187E+36 0.154102E+16 0.765327      11.2701      1.97187     0.273550      2.53464      2.08753      1.22108     0.276306E-01  15.9908    
  0.506991E+36 0.154753E+16 0.767691      11.2598      1.97619     0.274295      2.54275      2.09250      1.22707     0.273552E-01  15.5877    
  0.512861E+36 0.155417E+16 0.770090      11.2495      1.98047     0.275035      2.55083      2.09743      1.23307     0.270832E-01  15.1967    
  0.518800E+36 0.156083E+16 0.772497      11.2392      1.98473     0.275771      2.55888      2.10233      1.23906     0.268144E-01  14.8175    
  0.524807E+36 0.156753E+16 0.774912      11.2289      1.98895     0.276503      2.56690      2.10718      1.24505     0.265487E-01  14.4495    
  0.530884E+36 0.157426E+16 0.777334      11.2187      1.99314     0.277230      2.57489      2.11200      1.25105     0.262862E-01  14.0925    
  0.537032E+36 0.158101E+16 0.779763      11.2084      1.99729     0.277953      2.58284      2.11677      1.25705     0.260268E-01  13.7460    
  0.543250E+36 0.158779E+16 0.782200      11.1982      2.00141     0.278671      2.59076      2.12150      1.26305     0.257705E-01  13.4097    
  0.549541E+36 0.159490E+16 0.784721      11.1880      2.00550     0.279385      2.59864      2.12619      1.26906     0.255171E-01  13.0833    
  0.555904E+36 0.160208E+16 0.787260      11.1778      2.00955     0.280093      2.60649      2.13082      1.27507     0.252669E-01  12.7667    
  0.562341E+36 0.160929E+16 0.789807      11.1676      2.01357     0.280796      2.61429      2.13541      1.28108     0.250197E-01  12.4593    
  0.568853E+36 0.161653E+16 0.792362      11.1575      2.01755     0.281494      2.62206      2.13994      1.28710     0.247754E-01  12.1610    
  0.575440E+36 0.162380E+16 0.794925      11.1473      2.02149     0.282187      2.62978      2.14442      1.29312     0.245340E-01  11.8714    
  0.582103E+36 0.163111E+16 0.797497      11.1372      2.02539     0.282874      2.63747      2.14885      1.29915     0.242955E-01  11.5902    
  0.588844E+36 0.163856E+16 0.800105      11.1270      2.02926     0.283556      2.64511      2.15322      1.30518     0.240599E-01  11.3172    
  0.595662E+36 0.164627E+16 0.802777      11.1169      2.03309     0.284232      2.65271      2.15753      1.31122     0.238271E-01  11.0521    
  0.602560E+36 0.165402E+16 0.805459      11.1068      2.03688     0.284902      2.66027      2.16178      1.31726     0.235972E-01  10.7947    
  0.609537E+36 0.166180E+16 0.808149      11.0967      2.04063     0.285566      2.66777      2.16597      1.32330     0.233700E-01  10.5448    
  0.616595E+36 0.166962E+16 0.810849      11.0865      2.04434     0.286224      2.67523      2.17009      1.32936     0.231456E-01  10.3021    
  0.623735E+36 0.167748E+16 0.813557      11.0764      2.04800     0.286876      2.68265      2.17416      1.33542     0.229239E-01  10.0663    
  0.630957E+36 0.168537E+16 0.816275      11.0663      2.05163     0.287522      2.69002      2.17815      1.34148     0.227049E-01  9.83729    
  0.638263E+36 0.169364E+16 0.819082      11.0562      2.05522     0.288161      2.69734      2.18208      1.34755     0.224885E-01  9.61479    
  0.645654E+36 0.170195E+16 0.821901      11.0461      2.05876     0.288794      2.70460      2.18595      1.35363     0.222748E-01  9.39866    
  0.653131E+36 0.171030E+16 0.824729      11.0360      2.06227     0.289420      2.71182      2.18974      1.35972     0.220637E-01  9.18868    
  0.660693E+36 0.171870E+16 0.827567      11.0259      2.06572     0.290040      2.71898      2.19346      1.36581     0.218551E-01  8.98466    
  0.668344E+36 0.172714E+16 0.830415      11.0158      2.06914     0.290653      2.72609      2.19710      1.37191     0.216492E-01  8.78638    
  0.676083E+36 0.173561E+16 0.833272      11.0057      2.07251     0.291260      2.73315      2.20068      1.37802     0.214457E-01  8.59366    
  0.683912E+36 0.174441E+16 0.836205      10.9956      2.07584     0.291859      2.74016      2.20418      1.38414     0.212446E-01  8.40633    
  0.691831E+36 0.175332E+16 0.839163      10.9855      2.07913     0.292451      2.74711      2.20760      1.39026     0.210461E-01  8.22427    
  0.699842E+36 0.176228E+16 0.842132      10.9754      2.08237     0.293037      2.75400      2.21095      1.39639     0.208500E-01  8.04730    
  0.707946E+36 0.177128E+16 0.845111      10.9653      2.08557     0.293615      2.76083      2.21421      1.40253     0.206563E-01  7.87525    
  0.716143E+36 0.178032E+16 0.848101      10.9552      2.08872     0.294186      2.76761      2.21740      1.40868     0.204650E-01  7.70796    
  0.724436E+36 0.178942E+16 0.851102      10.9450      2.09183     0.294749      2.77433      2.22051      1.41483     0.202760E-01  7.54527    
  0.732825E+36 0.179884E+16 0.854177      10.9349      2.09489     0.295306      2.78100      2.22354      1.42100     0.200894E-01  7.38705    
  0.741310E+36 0.180838E+16 0.857278      10.9248      2.09790     0.295855      2.78760      2.22648      1.42717     0.199050E-01  7.23318    
  0.749894E+36 0.181797E+16 0.860390      10.9146      2.10087     0.296396      2.79415      2.22934      1.43335     0.197230E-01  7.08354    
  0.758578E+36 0.182761E+16 0.863514      10.9045      2.10380     0.296929      2.80063      2.23212      1.43954     0.195432E-01  6.93798    
  0.767361E+36 0.183730E+16 0.866649      10.8943      2.10667     0.297456      2.80705      2.23481      1.44574     0.193655E-01  6.79636    
  0.776247E+36 0.184704E+16 0.869795      10.8841      2.10950     0.297974      2.81341      2.23742      1.45195     0.191901E-01  6.65855    
  0.785236E+36 0.185718E+16 0.873028      10.8740      2.11229     0.298485      2.81971      2.23994      1.45817     0.190168E-01  6.52446    
  0.794328E+36 0.186738E+16 0.876275      10.8638      2.11503     0.298987      2.82595      2.24237      1.46440     0.188457E-01  6.39399    
  0.803526E+36 0.187764E+16 0.879534      10.8536      2.11772     0.299482      2.83212      2.24471      1.47063     0.186767E-01  6.26702    
  0.812831E+36 0.188796E+16 0.882805      10.8434      2.12036     0.299969      2.83823      2.24697      1.47688     0.185098E-01  6.14344    
  0.822243E+36 0.189833E+16 0.886088      10.8332      2.12296     0.300448      2.84428      2.24914      1.48313     0.183450E-01  6.02314    
  0.831764E+36 0.190885E+16 0.889404      10.8229      2.12550     0.300919      2.85026      2.25121      1.48940     0.181822E-01  5.90601    
  0.841395E+36 0.191970E+16 0.892787      10.8127      2.12801     0.301382      2.85617      2.25320      1.49567     0.180214E-01  5.79198    
  0.851138E+36 0.193061E+16 0.896184      10.8024      2.13046     0.301837      2.86202      2.25509      1.50195     0.178626E-01  5.68096    
  0.860994E+36 0.194158E+16 0.899593      10.7922      2.13287     0.302283      2.86781      2.25690      1.50824     0.177058E-01  5.57286    
  0.870964E+36 0.195261E+16 0.903015      10.7819      2.13522     0.302721      2.87353      2.25861      1.51454     0.175509E-01  5.46758    
  0.881049E+36 0.196370E+16 0.906450      10.7716      2.13754     0.303152      2.87918      2.26023      1.52085     0.173980E-01  5.36503    
  0.891251E+36 0.197511E+16 0.909950      10.7613      2.13980     0.303573      2.88476      2.26176      1.52717     0.172469E-01  5.26514    
  0.901571E+36 0.198670E+16 0.913486      10.7510      2.14201     0.303987      2.89028      2.26319      1.53350     0.170978E-01  5.16783    
  0.912011E+36 0.199835E+16 0.917035      10.7407      2.14418     0.304392      2.89573      2.26453      1.53983     0.169505E-01  5.07304    
  0.922571E+36 0.201007E+16 0.920599      10.7303      2.14630     0.304789      2.90111      2.26578      1.54618     0.168050E-01  4.98068    
  0.933254E+36 0.202186E+16 0.924176      10.7200      2.14837     0.305177      2.90642      2.26693      1.55253     0.166613E-01  4.89068    
  0.944061E+36 0.203380E+16 0.927784      10.7096      2.15040     0.305557      2.91167      2.26799      1.55890     0.165194E-01  4.80296    
  0.954993E+36 0.204610E+16 0.931462      10.6993      2.15237     0.305929      2.91685      2.26895      1.56527     0.163793E-01  4.71747    
  0.966051E+36 0.205847E+16 0.935154      10.6889      2.15430     0.306292      2.92195      2.26982      1.57165     0.162409E-01  4.63415    
  0.977237E+36 0.207092E+16 0.938861      10.6785      2.15618     0.306646      2.92699      2.27060      1.57803     0.161043E-01  4.55293    
  0.988553E+36 0.208344E+16 0.942583      10.6680      2.15802     0.306992      2.93196      2.27127      1.58443     0.159693E-01  4.47375    
  0.100000E+37 0.209603E+16 0.946319      10.6576      2.15980     0.307330      2.93686      2.27186      1.59083     0.158361E-01  4.39654    
  0.101158E+37 0.210903E+16 0.950132      10.6472      2.16154     0.307659      2.94169      2.27235      1.59724     0.157045E-01  4.32125    
  0.102329E+37 0.212215E+16 0.953970      10.6367      2.16323     0.307979      2.94645      2.27275      1.60366     0.155745E-01  4.24784    
  0.103514E+37 0.213535E+16 0.957823      10.6262      2.16488     0.308291      2.95114      2.27305      1.61009     0.154462E-01  4.17625    
  0.104713E+37 0.214864E+16 0.961692      10.6157      2.16647     0.308594      2.95576      2.27325      1.61652     0.153195E-01  4.10642    
  0.105925E+37 0.216201E+16 0.965576      10.6052      2.16802     0.308889      2.96031      2.27336      1.62296     0.151943E-01  4.03831    
  0.107152E+37 0.217569E+16 0.969519      10.5947      2.16952     0.309175      2.96479      2.27338      1.62941     0.150707E-01  3.97186    
  0.108393E+37 0.218960E+16 0.973505      10.5842      2.17098     0.309452      2.96920      2.27330      1.63586     0.149487E-01  3.90703    
  0.109648E+37 0.220360E+16 0.977507      10.5736      2.17238     0.309721      2.97353      2.27313      1.64232     0.148282E-01  3.84378    
  0.110917E+37 0.221769E+16 0.981525      10.5631      2.17375     0.309981      2.97780      2.27286      1.64879     0.147092E-01  3.78207    
  0.112202E+37 0.223187E+16 0.985560      10.5525      2.17506     0.310233      2.98200      2.27250      1.65526     0.145917E-01  3.72183    
  0.113501E+37 0.224632E+16 0.989643      10.5419      2.17633     0.310476      2.98613      2.27204      1.66174     0.144757E-01  3.66305    
  0.114815E+37 0.226106E+16 0.993779      10.5313      2.17755     0.310710      2.99018      2.27150      1.66822     0.143611E-01  3.60567    
  0.116145E+37 0.227589E+16 0.997933      10.5207      2.17873     0.310936      2.99417      2.27085      1.67471     0.142479E-01  3.54967    
  0.117490E+37 0.229083E+16  1.00210      10.5100      2.17986     0.311154      2.99808      2.27012      1.68120     0.141362E-01  3.49500    
  0.118850E+37 0.230586E+16  1.00629      10.4994      2.18094     0.311363      3.00192      2.26929      1.68770     0.140259E-01  3.44162    
  0.120226E+37 0.232114E+16  1.01052      10.4887      2.18198     0.311563      3.00570      2.26837      1.69420     0.139169E-01  3.38950    
  0.121619E+37 0.233675E+16  1.01481      10.4780      2.18297     0.311755      3.00940      2.26736      1.70071     0.138094E-01  3.33861    
  0.123027E+37 0.235247E+16  1.01912      10.4673      2.18392     0.311938      3.01303      2.26626      1.70721     0.137032E-01  3.28892    
  0.124451E+37 0.236829E+16  1.02345      10.4566      2.18482     0.312113      3.01659      2.26507      1.71372     0.135983E-01  3.24039    
  0.125893E+37 0.238423E+16  1.02780      10.4459      2.18568     0.312279      3.02009      2.26379      1.72024     0.134947E-01  3.19299    
  0.127350E+37 0.240041E+16  1.03218      10.4352      2.18650     0.312437      3.02351      2.26241      1.72676     0.133924E-01  3.14669    
  0.128825E+37 0.241694E+16  1.03663      10.4245      2.18727     0.312586      3.02686      2.26095      1.73328     0.132914E-01  3.10146    
  0.130317E+37 0.243358E+16  1.04110      10.4137      2.18799     0.312727      3.03014      2.25940      1.73980     0.131917E-01  3.05727    
  0.131826E+37 0.245034E+16  1.04559      10.4029      2.18867     0.312860      3.03335      2.25776      1.74632     0.130933E-01  3.01411    
  0.133352E+37 0.246722E+16  1.05009      10.3921      2.18931     0.312984      3.03649      2.25603      1.75284     0.129961E-01  2.97193    
  0.134896E+37 0.248439E+16  1.05464      10.3814      2.18990     0.313100      3.03957      2.25421      1.75936     0.129001E-01  2.93071    
  0.136458E+37 0.250188E+16  1.05925      10.3706      2.19046     0.313208      3.04257      2.25231      1.76589     0.128053E-01  2.89043    
  0.138038E+37 0.251950E+16  1.06388      10.3597      2.19096     0.313307      3.04550      2.25032      1.77241     0.127117E-01  2.85107    
  0.139637E+37 0.253725E+16  1.06853      10.3489      2.19143     0.313398      3.04837      2.24825      1.77893     0.126193E-01  2.81260    
  0.141254E+37 0.255512E+16  1.07320      10.3381      2.19185     0.313481      3.05117      2.24609      1.78545     0.125281E-01  2.77499    
  0.142889E+37 0.257335E+16  1.07793      10.3272      2.19223     0.313555      3.05389      2.24385      1.79197     0.124380E-01  2.73823    
  0.144544E+37 0.259187E+16  1.08270      10.3164      2.19257     0.313622      3.05655      2.24152      1.79849     0.123491E-01  2.70230    
  0.146218E+37 0.261051E+16  1.08749      10.3055      2.19287     0.313680      3.05915      2.23912      1.80501     0.122613E-01  2.66717    
  0.147911E+37 0.262930E+16  1.09231      10.2946      2.19313     0.313731      3.06167      2.23663      1.81152     0.121746E-01  2.63282    
  0.149624E+37 0.264822E+16  1.09715      10.2837      2.19334     0.313773      3.06412      2.23405      1.81803     0.120889E-01  2.59924    
  0.151356E+37 0.266759E+16  1.10205      10.2728      2.19351     0.313807      3.06651      2.23140      1.82453     0.120044E-01  2.56640    
  0.153109E+37 0.268718E+16  1.10700      10.2619      2.19365     0.313834      3.06884      2.22867      1.83104     0.119210E-01  2.53428    
  0.154882E+37 0.270691E+16  1.11196      10.2510      2.19374     0.313852      3.07109      2.22586      1.83753     0.118386E-01  2.50288    
  0.156675E+37 0.272679E+16  1.11694      10.2401      2.19380     0.313862      3.07328      2.22297      1.84402     0.117573E-01  2.47217    
  0.158489E+37 0.274684E+16  1.12196      10.2291      2.19381     0.313865      3.07540      2.22000      1.85051     0.116769E-01  2.44212    
  0.160325E+37 0.276741E+16  1.12705      10.2182      2.19378     0.313860      3.07746      2.21696      1.85699     0.115977E-01  2.41274    
  0.162181E+37 0.278814E+16  1.13216      10.2073      2.19372     0.313847      3.07945      2.21384      1.86346     0.115194E-01  2.38399    
  0.164059E+37 0.280901E+16  1.13730      10.1963      2.19362     0.313827      3.08137      2.21064      1.86993     0.114421E-01  2.35588    
  0.165959E+37 0.283005E+16  1.14246      10.1853      2.19347     0.313798      3.08323      2.20737      1.87638     0.113658E-01  2.32837    
  0.167880E+37 0.285140E+16  1.14766      10.1744      2.19329     0.313763      3.08502      2.20403      1.88283     0.112905E-01  2.30146    
  0.169824E+37 0.287315E+16  1.15293      10.1634      2.19308     0.313719      3.08675      2.20062      1.88928     0.112161E-01  2.27513    
  0.171791E+37 0.289507E+16  1.15822      10.1524      2.19282     0.313669      3.08842      2.19713      1.89571     0.111427E-01  2.24936    
  0.173780E+37 0.291716E+16  1.16353      10.1414      2.19253     0.313610      3.09002      2.19357      1.90213     0.110703E-01  2.22416    
  0.175792E+37 0.293941E+16  1.16887      10.1304      2.19220     0.313544      3.09156      2.18995      1.90854     0.109988E-01  2.19949    
